"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:7yRkE0wVTHChE8KqErKXqx","No More Kissing In The Rain","spotify:artist:4O71i7ke5iIBX6RNSFoZbS, spotify:artist:6ImgDd6PSpdu3uOGoTaGod","trentemøller, Lisbet Fritze","spotify:album:0j1gPMzYNJU1nygP6NCdyy","No More Kissing In The Rain","spotify:artist:4O71i7ke5iIBX6RNSFoZbS","trentemøller","2022-01-14","https://i.scdn.co/image/ab67616d0000b273be1e2dfd315bf7ea1e835189","1","1","259642","https://p.scdn.co/mp3-preview/5908175ff6b9aad12fe887141959c345511acab7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","","2022-01-16T08:58:54Z"
"spotify:track:5bA2HBafCfregvLZV4idXb","Домой","spotify:artist:0XNKQFs2Ewb3y0VsFUFc5l","MORGENSHTERN","spotify:album:57NDWrCgxTDXI0RNYN9uQs","Домой","spotify:artist:0XNKQFs2Ewb3y0VsFUFc5l","MORGENSHTERN","2021-12-10","https://i.scdn.co/image/ab67616d0000b2738193c817a75c80d210f3b555","1","1","172137","https://p.scdn.co/mp3-preview/17b9509cecaf08ef22a4c5e8430cf8f9fbada84b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","48","","2022-01-16T07:38:38Z"
"spotify:track:4oK4XJa92LlpMNAzx1TMlP","Lilys - HBO ‘Made For Love’ Cut","spotify:artist:3AmgGrYHXqgbmZ2yKoIVzO","Warpaint","spotify:album:0CxzNVsULMyKLNYfNCtHMF","Lilys (HBO Made For Love Cut)","spotify:artist:3AmgGrYHXqgbmZ2yKoIVzO","Warpaint","2021-04-30","https://i.scdn.co/image/ab67616d0000b2734d25348fdb15cf470bfbf8f2","1","1","219936","","false","36","","2022-01-15T12:42:49Z"
"spotify:track:691HbefeRbA751TYr9PCGJ","You Look Certain (I’m Not So Sure) - WXAXRXP Session","spotify:artist:3NUtpWpGDoffm3RCGhSHtl, spotify:artist:19WKgM9hPs6GwwBciAyxYF","Mount Kimbie, Andrea Balency","spotify:album:3tPGDPk4zOrdlBsuS01jci","You Look Certain (I’m Not So Sure) [WXAXRXP Session]","spotify:artist:3NUtpWpGDoffm3RCGhSHtl","Mount Kimbie","2019-10-09","https://i.scdn.co/image/ab67616d0000b273f5b614a77c3a28aa134ea432","1","1","334979","https://p.scdn.co/mp3-preview/c1fef249303d05197bf6000ace9325020c6aa6e7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","","2022-01-15T12:39:05Z"
"spotify:track:1pX7VlGPmb1P7Mbtlnvt2p","Harrowdown Hill","spotify:artist:4CvTDPKA6W06DRfBnZKrau","Thom Yorke","spotify:album:4X8Y79gWo6xm7Osdapg58E","The Eraser","spotify:artist:4CvTDPKA6W06DRfBnZKrau","Thom Yorke","2006-07-10","https://i.scdn.co/image/ab67616d0000b27352a19b68942612fcdc47076f","1","8","278640","https://p.scdn.co/mp3-preview/99e0bf6c953c1f0a134812c788c7fef9e242b274?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","","2022-01-15T12:30:04Z"
"spotify:track:5y7cTg4W3Qs38QlwaKlbT9","If We Don't Make It - Prequel Remix","spotify:artist:2nszamLjZFgu3Yx77mKxuC, spotify:artist:3Cp1T1wJT1RFoxJv1jSWys","UNKLE, Prequel","spotify:album:6YqjjDhlisaxO5S1ApPc3h","If We Don't Make It (Prequel Remix)","spotify:artist:2nszamLjZFgu3Yx77mKxuC","UNKLE","2021-12-08","https://i.scdn.co/image/ab67616d0000b273b69d6c133b2b632f6af46507","1","1","541007","https://p.scdn.co/mp3-preview/4069b675d5a3e6c48b3c5bd7e1974022152e71d3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","","2022-01-15T12:25:39Z"
"spotify:track:2Aa4sRrWDddEmVRfAjVjsw","You Will Never Work In Television Again","spotify:artist:6styCzc1Ej4NxISL0LiigM","The Smile","spotify:album:0b897zzLyDXXpXAZxfAeK5","You Will Never Work In Television Again","spotify:artist:6styCzc1Ej4NxISL0LiigM","The Smile","2022-01-05","https://i.scdn.co/image/ab67616d0000b27395a2f2b033f2ad4587b96cea","1","1","168172","","true","30","","2022-01-15T11:21:44Z"
"spotify:track:2mweWXUplavtY2YCANfmwO","Elephant Woman","spotify:artist:5isqImG0rLfAgBJSPMEVXF","Blonde Redhead","spotify:album:2IOkphZwsrRk1nWRkikEgK","Misery Is a Butterfly","spotify:artist:5isqImG0rLfAgBJSPMEVXF","Blonde Redhead","2004-03-15","https://i.scdn.co/image/ab67616d0000b2734d928f0ae78513a5f042e20a","1","1","289333","https://p.scdn.co/mp3-preview/023dc2b9307b1be7e83aba972123554749532183?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","","2022-01-15T11:04:08Z"
"spotify:track:3XMcylC5T7qYdmg5bMcbiD","Changed for the Better","spotify:artist:12tZvy2xFpWSkuJ3FsfisZ","Weval","spotify:album:64VdxjQutKxcZPpqxrsNrV","Changed for the Better","spotify:artist:12tZvy2xFpWSkuJ3FsfisZ","Weval","2021-09-28","https://i.scdn.co/image/ab67616d0000b273f3b192b12fe9c6a3cf67b4de","1","1","346786","https://p.scdn.co/mp3-preview/4513f70329b5de21ff9eba6ce92ddc5896e73b4d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","","2022-01-15T08:46:59Z"
"spotify:track:1Dkz8Iqes5umuhmX3cB6Xx","Ghostmother","spotify:artist:2exkZbmNqMKnT8LRWuxWgy","Moderat","spotify:album:7BmMOUo8nrmYHB2EHBGkSt","III (Deluxe Edition)","spotify:artist:2exkZbmNqMKnT8LRWuxWgy","Moderat","2016-04-01","https://i.scdn.co/image/ab67616d0000b273b4a9148a73a4c433a3035451","1","4","357259","https://p.scdn.co/mp3-preview/6e11431fd60d25f091e38afa93d8b71c07a539cd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","","2022-01-15T07:45:09Z"
"spotify:track:72hwJaFXw1ZiyeZ6326fdc","Particles","spotify:artist:0O98jlCaPzvsoei6U5jfEL","Damon Albarn","spotify:album:6GPFSYXLhTPSPG3c8nuGxv","The Nearer The Fountain, More Pure The Stream Flows","spotify:artist:0O98jlCaPzvsoei6U5jfEL","Damon Albarn","2021-11-12","https://i.scdn.co/image/ab67616d0000b27344631ea1b06912c98a475ad2","1","11","200253","https://p.scdn.co/mp3-preview/8d3e4703e6a8ba4492deefec7fde870a7f8c83d6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","","2022-01-15T07:42:25Z"
"spotify:track:3DIqOukIhN6BbXzdvC5iZW","LA Trance","spotify:artist:7Eu1txygG6nJttLHbZdQOh","Four Tet","spotify:album:74r6JJ97ipO0CREXP9PMqZ","New Energy","spotify:artist:7Eu1txygG6nJttLHbZdQOh","Four Tet","2017-09-29","https://i.scdn.co/image/ab67616d0000b2733f31769b727102837cb32a63","1","3","347393","https://p.scdn.co/mp3-preview/12adb74b346b5683dce6e2c56b3b23b6f0cc0b87?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","","2022-01-15T07:36:31Z"
"spotify:track:1DK2JuYarBeNwcLNPw1Qyo","Paper Trails","spotify:artist:2933wDUojoQmvqSdTAE5NB","DARKSIDE","spotify:album:2Q7l5NR9ZY8gfkkTtBnlBt","Psychic","spotify:artist:2933wDUojoQmvqSdTAE5NB","DARKSIDE","2013-10-07","https://i.scdn.co/image/ab67616d0000b27360fb53fd28a1debe0dc716a9","1","4","289840","https://p.scdn.co/mp3-preview/e9fda03b994eecd8de1ec6c17f97a7bf478dcc36?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","","2022-01-15T07:13:11Z"
"spotify:track:6VQf7dQiuCR1PxrKcMGndq","CARONTE","spotify:artist:40Ojab0UtVQFjA76qXr8Ot","Apparat","spotify:album:6J9GbkoHKjabs0wpxbNSjf","LP5","spotify:artist:40Ojab0UtVQFjA76qXr8Ot","Apparat","2019-03-22","https://i.scdn.co/image/ab67616d0000b2739d543387b6007ad6f6bf5452","1","7","280408","https://p.scdn.co/mp3-preview/76ae38ae0ba41c8490f1b925b7ed729486172a76?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","","2022-01-13T17:35:48Z"
"spotify:track:3NNQX4orAyZ0nRkQAqgh1D","History Song","spotify:artist:6iy8nrBbtL57i4eUttHTww","The Good\, the Bad & the Queen","spotify:album:5d8H2hGGnxAh8sKrK7D7F6","The Good, The Bad and The Queen","spotify:artist:6iy8nrBbtL57i4eUttHTww","The Good\, the Bad & the Queen","2007-01-22","https://i.scdn.co/image/ab67616d0000b27384e08438aa34d31cac5f83d3","1","1","185045","https://p.scdn.co/mp3-preview/da84d029f3e6ceb30c607a6f45f6dd145dedf7e9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","","2022-01-13T17:29:45Z"
"spotify:track:59rWOvuBELmfqvVBI9NiWf","Violence","spotify:artist:6BuDxEE5rfuYeyhxQsl53K","Andy Stott","spotify:album:1BzMONuUlgUnqOrg2aQeAY","Faith in Strangers","spotify:artist:6BuDxEE5rfuYeyhxQsl53K","Andy Stott","2014-11-17","https://i.scdn.co/image/ab67616d0000b273ac468f68c2891aa60a8a4723","1","2","397826","https://p.scdn.co/mp3-preview/a10b7df6d653f055ff2e67f0ae0e5e2ed034381a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","","2022-01-13T17:10:15Z"
"spotify:track:5bTqzY0kF5CrukN5Wx3m8G","Reverse Running","spotify:artist:7tA9Eeeb68kkiG9Nrvuzmi","Atoms For Peace","spotify:album:77Ie9frENeQwYUGHrrS0pk","AMOK","spotify:artist:7tA9Eeeb68kkiG9Nrvuzmi","Atoms For Peace","2013-02-25","https://i.scdn.co/image/ab67616d0000b2730207a7ac52c61f12c488e6bf","1","8","306423","https://p.scdn.co/mp3-preview/87b64f1882e4e569c5229bf4f571c3bac9dc8fc3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","36","","2022-01-13T15:56:46Z"
"spotify:track:2yiqIc9LiRUdsDRJfQMlFt","Be There","spotify:artist:2nszamLjZFgu3Yx77mKxuC, spotify:artist:3s398TKZNahAURRacx7oIT","UNKLE, Ian Brown","spotify:album:6Dxx0vxLQ83LK1PMZezlcY","Psyence Fiction","spotify:artist:2nszamLjZFgu3Yx77mKxuC","UNKLE","1998-09-29","https://i.scdn.co/image/ab67616d0000b2734f1a91e8d19ff7e39b671b25","1","13","316853","","false","41","","2022-01-13T14:07:20Z"
"spotify:track:2Q2t0qJx2AlPb3vvDeTWni","Stuck Together Pieces","spotify:artist:7tA9Eeeb68kkiG9Nrvuzmi","Atoms For Peace","spotify:album:77Ie9frENeQwYUGHrrS0pk","AMOK","spotify:artist:7tA9Eeeb68kkiG9Nrvuzmi","Atoms For Peace","2013-02-25","https://i.scdn.co/image/ab67616d0000b2730207a7ac52c61f12c488e6bf","1","6","328443","https://p.scdn.co/mp3-preview/a546c0581fc811d335f8a307bf6723c88bba8aa5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","","2022-01-13T07:31:07Z"
"spotify:track:4z88dsPMPlCPakuhBYkcuP","Munich","spotify:artist:6e9wIFWhBPHLE9bXK8gtBI","Editors","spotify:album:7gtQ0G9vVvN84kNWuDdaBM","The Back Room","spotify:artist:6e9wIFWhBPHLE9bXK8gtBI","Editors","2005-07-25","https://i.scdn.co/image/ab67616d0000b273e18feae757e911c00864162c","1","2","226426","","false","0","","2022-01-13T03:52:48Z"
"spotify:track:1ajAro6ZGSvTCuImv7bSwe","Балуюсь","spotify:artist:0AGZvVUGRD63ticvhaXZx1","Ирина Кайратовна","spotify:album:44Sky7S6Iy0DNLHANMTvgE","13 ВЫПУСК","spotify:artist:0AGZvVUGRD63ticvhaXZx1","Ирина Кайратовна","2020-10-30","https://i.scdn.co/image/ab67616d0000b2731f97c3758d64af1488b381f6","1","18","302337","https://p.scdn.co/mp3-preview/0acae69561056f06f7945a072857a0ccbd9da062?cid=9950ac751e34487dbbe027c4fd7f8e99","true","34","","2022-01-12T12:35:07Z"
"spotify:track:1dgKmQC64AwB6aFS4mI1r5","Wu-Kang","spotify:artist:0AGZvVUGRD63ticvhaXZx1, spotify:artist:3nf5TibQyKs9zFqyazzMqh, spotify:artist:6AvMXxk7G925pEJHF17BI5","Ирина Кайратовна, De Lacure, Hiro","spotify:album:44Sky7S6Iy0DNLHANMTvgE","13 ВЫПУСК","spotify:artist:0AGZvVUGRD63ticvhaXZx1","Ирина Кайратовна","2020-10-30","https://i.scdn.co/image/ab67616d0000b2731f97c3758d64af1488b381f6","1","16","277384","https://p.scdn.co/mp3-preview/5e3ab106d08b0c31dc0a90c60fddf1292abe92b3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","33","","2022-01-12T12:25:36Z"
"spotify:track:6DWdnk9LMllUeXYpv5LVpW","Кеттiк","spotify:artist:0AGZvVUGRD63ticvhaXZx1","Ирина Кайратовна","spotify:album:6LfM6UPfknsaY9rLJ99zjE","Кеттiк","spotify:artist:0AGZvVUGRD63ticvhaXZx1","Ирина Кайратовна","2018-08-05","https://i.scdn.co/image/ab67616d0000b2733b1e07c71ddd7c6deb256ee9","1","1","149571","https://p.scdn.co/mp3-preview/6c7e9e492bc724b91eb305a04d28de09212e148b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","42","","2022-01-12T11:57:39Z"
"spotify:track:7GCGLpTCO8TFQmQTB1VUbC","Молодёжь","spotify:artist:0AGZvVUGRD63ticvhaXZx1","Ирина Кайратовна","spotify:album:44Sky7S6Iy0DNLHANMTvgE","13 ВЫПУСК","spotify:artist:0AGZvVUGRD63ticvhaXZx1","Ирина Кайратовна","2020-10-30","https://i.scdn.co/image/ab67616d0000b2731f97c3758d64af1488b381f6","1","13","152903","https://p.scdn.co/mp3-preview/784af7e0cd919032d8c20901964069791e7f99fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","","2022-01-12T11:52:00Z"
"spotify:track:609GvJOBdyzhVUuDZbYPYy","Otyzdan asyp baramyn","spotify:artist:0AGZvVUGRD63ticvhaXZx1","Ирина Кайратовна","spotify:album:39HNAxMoqD5NvJaaVKAK5R","Otyzdan asyp baramyn","spotify:artist:0AGZvVUGRD63ticvhaXZx1","Ирина Кайратовна","2021-12-18","https://i.scdn.co/image/ab67616d0000b273679ecd411a364b33c48eedbd","1","1","214153","https://p.scdn.co/mp3-preview/5529f3ab6466f237db1d1406b2c52857ea6ce4b9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","42","","2022-01-12T11:37:56Z"
"spotify:track:6vNcgPTLPyXflD733MmkAO","Undertow","spotify:artist:3AmgGrYHXqgbmZ2yKoIVzO","Warpaint","spotify:album:0LPG794RWaeYuDRVJtJYat","The Fool","spotify:artist:3AmgGrYHXqgbmZ2yKoIVzO","Warpaint","2010-10-25","https://i.scdn.co/image/ab67616d0000b273d4891c038e42bcff5eb87433","1","3","353226","https://p.scdn.co/mp3-preview/57b6e6c4f5fae6e27f24eb1daef65c4b442dcf77?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","","2022-01-12T09:14:37Z"
"spotify:track:7Jbf5qUrjaRIQG2GAkabKB","So Here We Are","spotify:artist:3MM8mtgFzaEJsqbjZBSsHJ","Bloc Party","spotify:album:1VpqO2dBJdAS3YAimXlhEM","Silent Alarm","spotify:artist:3MM8mtgFzaEJsqbjZBSsHJ","Bloc Party","2005-02-02","https://i.scdn.co/image/ab67616d0000b273ded3c4e9455c059ac109989f","1","10","232893","https://p.scdn.co/mp3-preview/5b9162e2029e19b2a366f57721278f67a383dc16?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","","2022-01-12T08:35:13Z"
"spotify:track:7BHPGtpuuWWsvE7cCaMuEU","Naive","spotify:artist:1GLtl8uqKmnyCWxHmw9tL4","The Kooks","spotify:album:03JPFQvZRnHHysSZrSFmKY","Inside In / Inside Out","spotify:artist:1GLtl8uqKmnyCWxHmw9tL4","The Kooks","2006-01-01","https://i.scdn.co/image/ab67616d0000b27363a28c5ecb7b13e9b329fe47","1","9","203506","","false","73","","2022-01-11T18:01:48Z"
"spotify:track:7pbEKdMWHGwPQSDGfcNycM","Eple","spotify:artist:5nPOO9iTcrs9k6yFffPxjH","Röyksopp","spotify:album:4WOZU9evfEO7eI6ICsoGN0","Melody A.M.","spotify:artist:5nPOO9iTcrs9k6yFffPxjH","Röyksopp","2001-08-22","https://i.scdn.co/image/ab67616d0000b2731e5655cd8db911dc48ea57df","1","2","218320","https://p.scdn.co/mp3-preview/548503fee107319f9fddfcd559c4ec50c478e511?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","","2022-01-11T17:57:13Z"
"spotify:track:47oXAoC5TynVLCZ3FKb0gC","Post Break-Up Sex","spotify:artist:0Ak6DLKHtpR6TEEnmcorKA","The Vaccines","spotify:album:2T0iwqVWzr4Y63x4kKO5DW","What Did You Expect from The Vaccines?","spotify:artist:0Ak6DLKHtpR6TEEnmcorKA","The Vaccines","2011-03-14","https://i.scdn.co/image/ab67616d0000b27373a8b8f4292ed4f6fb53b69c","1","7","174453","https://p.scdn.co/mp3-preview/75625058cad8eb711c5d11b95cfb5e7ec2169914?cid=9950ac751e34487dbbe027c4fd7f8e99","true","58","","2022-01-11T17:00:20Z"
"spotify:track:2EtZFeLn9msgg4qJzT9Vql","Can't Stand Me Now","spotify:artist:4fSPtBgFPZzygkY6MehwQ7","The Libertines","spotify:album:026fArxz2P8Vuj8ReXLD6j","The Libertines","spotify:artist:4fSPtBgFPZzygkY6MehwQ7","The Libertines","2004-08-30","https://i.scdn.co/image/ab67616d0000b27376182d05988c551ef0a5a7eb","1","1","203733","https://p.scdn.co/mp3-preview/709feb89480693ae633e964a76b6982776a1d446?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","","2022-01-11T16:37:04Z"
"spotify:track:0wi8l8td4g1AqsiLGvMzbi","Mrs. Cold","spotify:artist:41AbNVba2ccpmcc9QtOJE7","Kings of Convenience","spotify:album:1jsDXIvC8IFffURwvjwxfS","Declaration Of Dependence","spotify:artist:41AbNVba2ccpmcc9QtOJE7","Kings of Convenience","2009-01-01","https://i.scdn.co/image/ab67616d0000b273e39cc29af35100f91f127af4","1","2","186466","","false","58","","2022-01-11T16:00:39Z"
"spotify:track:1WBSFlSLyOZnSa8fj7a5yC","Nantes","spotify:artist:6pmxr66tMAePxzOLfjGNcX","Beirut","spotify:album:71udkw2yxFqNK4SNSYcCce","The Flying Club Cup","spotify:artist:6pmxr66tMAePxzOLfjGNcX","Beirut","2007-10-08","https://i.scdn.co/image/ab67616d0000b273a5818379975d1815f7f4e1b2","1","2","230200","https://p.scdn.co/mp3-preview/c9f48cb44f2538af33786f1232a8426b8fb53daa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","","2022-01-11T15:26:57Z"
"spotify:track:5Bp3OmGILMam5w6KnafdKY","Young Love (feat. Laura Marling)","spotify:artist:09K1H1DgyIXHsMx2j7KTFX, spotify:artist:7B2edU3Q7btJoNsoHCNohM","Mystery Jets, Laura Marling","spotify:album:2efbbdHh1iSps9yfBZdy7G","Twenty One","spotify:artist:09K1H1DgyIXHsMx2j7KTFX","Mystery Jets","2008-03-21","https://i.scdn.co/image/ab67616d0000b273239b127ed531aca91ca7d3ec","1","2","202293","https://p.scdn.co/mp3-preview/9c5245b4b0f04ad5d0e3b9aab1a981850ac7bd1e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","","2022-01-11T15:11:20Z"
"spotify:track:73M2Vb5MfZh8iGKudkMtlw","Always Like This","spotify:artist:3pTE9iaJTkWns3mxpNQlJV","Bombay Bicycle Club","spotify:album:4X0bhkSBOfcnOPyfG5Ef6a","I Had The Blues But I Shook Them Loose","spotify:artist:3pTE9iaJTkWns3mxpNQlJV","Bombay Bicycle Club","2009-01-01","https://i.scdn.co/image/ab67616d0000b273bb076ef98d5f02467a3be611","1","6","245640","","false","63","","2022-01-11T13:32:59Z"
"spotify:track:3hxoYmSHzIBwSS2bPTOfbg","Misread","spotify:artist:41AbNVba2ccpmcc9QtOJE7","Kings of Convenience","spotify:album:5QE8eXeN0q8M7atLb1fT6c","Riot On An Empty Street","spotify:artist:41AbNVba2ccpmcc9QtOJE7","Kings of Convenience","2004-01-01","https://i.scdn.co/image/ab67616d0000b273d71c263a42991967290401af","1","2","188400","","false","62","","2022-01-11T13:22:58Z"
"spotify:track:2sEBtJ37VgGe048SH9Bvqq","Ingenue","spotify:artist:7tA9Eeeb68kkiG9Nrvuzmi","Atoms For Peace","spotify:album:77Ie9frENeQwYUGHrrS0pk","AMOK","spotify:artist:7tA9Eeeb68kkiG9Nrvuzmi","Atoms For Peace","2013-02-25","https://i.scdn.co/image/ab67616d0000b2730207a7ac52c61f12c488e6bf","1","3","270066","https://p.scdn.co/mp3-preview/4b180fe7243711954b5ec5424d62ae4913df7478?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","","2022-01-11T10:48:56Z"
"spotify:track:2apLrBlEQvFa8ob0dQcu6i","Good Luck","spotify:artist:6dgwEwnK0YtDfS9XhRwBTG","Broken Bells","spotify:album:1HXt6ZlEaXQEEt1YjxHUPy","Good Luck","spotify:artist:6dgwEwnK0YtDfS9XhRwBTG","Broken Bells","2019-09-27","https://i.scdn.co/image/ab67616d0000b273946e067107dc24a09fd4e44c","1","1","206813","https://p.scdn.co/mp3-preview/fa8d82d878b097936f09f06bcc3ea05f138d8e41?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","","2022-01-11T08:17:10Z"
"spotify:track:3IVQrE0EujQJQbPXyBKzW8","Get Better","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","spotify:album:0C8nnrUfiX8UWtXycyoX1k","Hard Drive Gold","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","2022-01-05","https://i.scdn.co/image/ab67616d0000b273ec42ab8008282196a7040d68","1","3","351293","https://p.scdn.co/mp3-preview/a35df2fed93ae97230cc79c1ef31fe11c876fbd3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","","2022-01-11T07:45:00Z"
"spotify:track:1cRFPHio5Jhj9DSBNSi229","U&ME","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","spotify:album:0C8nnrUfiX8UWtXycyoX1k","Hard Drive Gold","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","2022-01-05","https://i.scdn.co/image/ab67616d0000b273ec42ab8008282196a7040d68","1","2","198840","https://p.scdn.co/mp3-preview/0dec8a322b32fc5f8bed9485d97a9d4f1b800cb5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","","2022-01-11T07:40:53Z"
"spotify:track:5QBVRETMnR1sKyrQAMypDu","Restless","spotify:artist:4HV7yKF3SRpY6I0gxu7hm9","Kakkmaddafakka","spotify:album:1yV4gxBPMOVsu1UUVkyufF","Hest","spotify:artist:4HV7yKF3SRpY6I0gxu7hm9","Kakkmaddafakka","2011-02-25","https://i.scdn.co/image/ab67616d0000b27330cc0db57c1550e87e22a1ca","1","1","177746","https://p.scdn.co/mp3-preview/f0d744472576fdbdb7b991964e1899a10034cb00?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","","2022-01-10T15:47:46Z"
"spotify:track:3S4098QkbNNDSD7aD9ECgL","Химия","spotify:artist:5oCq1yafGo6ND2PnmhINPL","Mujuice","spotify:album:4NZPB63oaZ4qC6l4CqF7Ow","Amore e morte","spotify:artist:5oCq1yafGo6ND2PnmhINPL","Mujuice","2016-02-19","https://i.scdn.co/image/ab67616d0000b273d0ce343ced3d5519759ace7a","1","7","249090","","false","0","","2022-01-10T15:30:27Z"
"spotify:track:5qZ4c1EBVWpmz1GBaks8Uq","Bloodhail","spotify:artist:0FRKTwQSToXpCxYMhyUzYY","Have A Nice Life","spotify:album:6MH3CAXp8AN8ELrbex18dM","Deathconsciousness","spotify:artist:0FRKTwQSToXpCxYMhyUzYY","Have A Nice Life","2008-01-01","https://i.scdn.co/image/ab67616d0000b273a54f2b401501b3569990c256","1","2","338000","https://p.scdn.co/mp3-preview/5ac80c11cf2ec7232f963ed7022a3065b155068f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","","2022-01-10T09:09:49Z"
"spotify:track:6bGnkppjxJJY4HeOQ5dheD","Incinerate","spotify:artist:5UqTO8smerMvxHYA5xsXb6","Sonic Youth","spotify:album:57V5TA5DLxNvwPCPyXW1tB","Rather Ripped","spotify:artist:5UqTO8smerMvxHYA5xsXb6","Sonic Youth","2006-01-01","https://i.scdn.co/image/ab67616d0000b2733a20c408851e76530edfa0b8","1","2","295813","","false","55","","2022-01-10T08:06:51Z"
"spotify:track:7vPHiwgCOAjSBRjAirbMvS","Sea, Swallow Me","spotify:artist:5Wabl1lPdNOeIn0SQ5A1mp, spotify:artist:3uOCouLFR4bVx0XeiQJSbl","Cocteau Twins, Harold Budd","spotify:album:5v2I3i4RPD8T1XV0pjvPNo","The Moon and the Melodies","spotify:artist:5Wabl1lPdNOeIn0SQ5A1mp, spotify:artist:3uOCouLFR4bVx0XeiQJSbl","Cocteau Twins, Harold Budd","1986-11-10","https://i.scdn.co/image/ab67616d0000b2732bace4cf1388fa974fcdc14c","1","1","189040","https://p.scdn.co/mp3-preview/168a5aead5e2cc79fd4ea1ae23ac494726988eca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","","2022-01-10T08:03:31Z"
"spotify:track:3vXnuFnC5RhPGwsFi0ORcI","Santé","spotify:artist:5j4HeCoUlzhfWtjAfM1acR","Stromae","spotify:album:5ZbmaYVO7Pg5TAGRQXleI5","Santé","spotify:artist:5j4HeCoUlzhfWtjAfM1acR","Stromae","2021-10-15","https://i.scdn.co/image/ab67616d0000b273336a313426983a122d8ed70c","1","1","190011","","false","66","","2022-01-10T02:31:47Z"
"spotify:track:4whTar7P8naGgUhEZWVs7s","Нету дома, нету флага","spotify:artist:6Ma3X8b9TtSSKjFehyI4ez","5'nizza","spotify:album:4WWUOFAxxdGWGHWQ70pSlt","05","spotify:artist:6Ma3X8b9TtSSKjFehyI4ez","5'nizza","2005-01-01","https://i.scdn.co/image/ab67616d0000b273108c59f194ac6db0dbc18cab","1","8","169377","https://p.scdn.co/mp3-preview/52c8a97d362dd9ea1b1eabe2943e934d41be6554?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","","2022-01-09T19:13:13Z"
"spotify:track:3UuKZfxFJIIiBaUUnATBde","Сюрная","spotify:artist:6Ma3X8b9TtSSKjFehyI4ez","5'nizza","spotify:album:4dA1NGyYGD4wYoxlA978Y5","Пятница","spotify:artist:6Ma3X8b9TtSSKjFehyI4ez","5'nizza","2003","https://i.scdn.co/image/ab67616d0000b273eb6a5b660c576ffa837cc80b","1","1","244871","https://p.scdn.co/mp3-preview/743a767d40eb7a3d731a386464f58c06e1f82475?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","","2022-01-09T18:54:01Z"
"spotify:track:3Nee8plW0d5Gsu6Txx4hUi","Нева","spotify:artist:6Ma3X8b9TtSSKjFehyI4ez","5'nizza","spotify:album:4dA1NGyYGD4wYoxlA978Y5","Пятница","spotify:artist:6Ma3X8b9TtSSKjFehyI4ez","5'nizza","2003","https://i.scdn.co/image/ab67616d0000b273eb6a5b660c576ffa837cc80b","1","13","287294","https://p.scdn.co/mp3-preview/cc1bea1c08598d9585e95243dea30dbb7a9ca4ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","","2022-01-09T18:42:51Z"
